src_ip,window_start_epoch,window_end_epoch,total_requests,ratio_404,ratio_200,ratio_302,ratio_500,unique_url_ratio,unique_agent_ratio,size_mean,size_std,reqtime_mean,reqtime_std,label
192.168.56.101,1783978018.0,1783978019.0,9,0.0,1.0,0.0,0.0,0.1111111111111111,1.0,4968.888888888889,6.539528430916516,0.1093333333333333,0.0023094010767585,malicious
192.168.56.101,1783978019.0,1783978020.0,9,0.0,1.0,0.0,0.0,0.1111111111111111,1.0,4911.0,0.0,0.1095555555555555,0.0022662308949301,malicious
192.168.56.101,1783978020.0,1783978021.0,12,0.0833333333333333,0.5833333333333334,0.3333333333333333,0.0,0.5,1.0,2877.9166666666665,2405.9225347162687,0.064,0.0502759054286112,malicious
192.168.56.101,1783978021.0,1783978022.0,16,0.4375,0.25,0.25,0.0,1.0,0.9375,12830.0625,27135.31804786142,0.011875,0.0239527529733014,malicious
192.168.56.101,1783978022.0,1783978023.0,15,0.2666666666666666,0.4,0.3333333333333333,0.0,0.4666666666666667,1.0,2438.133333333333,2970.563220820067,0.0662,0.051395460240505,malicious
192.168.56.101,1783978023.0,1783978024.0,13,0.3076923076923077,0.6923076923076923,0.0,0.0,0.3846153846153846,1.0,3518.4615384615386,2235.700290061762,0.0762307692307692,0.048176205180173,malicious
192.168.56.101,1783978024.0,1783978025.0,16,0.0,0.5,0.5,0.0,0.1875,1.0,2480.4375,2480.4738198767086,0.1039374999999999,0.026878124818335,malicious
192.168.56.101,1783978025.0,1783978026.0,16,0.0625,0.5,0.4375,0.0,0.1875,1.0,2510.0625,2490.5873671874574,0.102875,0.0259154273551489,malicious
192.168.56.101,1783978026.0,1783978027.0,12,0.25,0.75,0.0,0.0,0.3333333333333333,1.0,3771.1666666666665,2079.467513304521,0.082,0.0458184824424962,malicious
192.168.56.101,1783978027.0,1783978028.0,13,0.0769230769230769,0.6923076923076923,0.2307692307692307,0.0,0.3076923076923077,1.0,3400.923076923077,2241.4021182334286,0.0938461538461538,0.0390972085445538,malicious
192.168.56.101,1783978028.0,1783978029.0,12,0.25,0.75,0.0,0.0,0.3333333333333333,1.0,3738.6666666666665,2060.4226642986523,0.08275,0.0457513660998226,malicious
192.168.56.101,1783978029.0,1783978030.0,8,0.0,0.875,0.0,0.125,0.125,1.0,5628.875,1891.77076026008,0.111625,0.0042112201319807,malicious
192.168.56.101,1783978030.0,1783978031.0,17,0.7058823529411765,0.0588235294117647,0.2352941176470588,0.0,0.8823529411764706,1.0,379.11764705882354,1135.956911069354,0.011235294117647,0.024397515330977,malicious
192.168.56.101,1783978031.0,1783978032.0,18,0.8888888888888888,0.0,0.1111111111111111,0.0,0.8333333333333334,1.0,143.0,64.3626876035763,0.0065,0.0050138696521637,malicious
192.168.56.101,1783978032.0,1783978033.0,72,0.7777777777777778,0.0833333333333333,0.1388888888888889,0.0,0.8333333333333334,1.0,423.2083333333333,1370.6317778623518,0.0189583333333333,0.0398481274828427,malicious
192.168.56.101,1783978033.0,1783978034.0,16,0.0625,0.375,0.5625,0.0,0.1875,1.0,1901.125,2434.992989594631,0.0985625,0.0244514026949375,malicious
192.168.56.101,1783978034.0,1783978035.0,27,0.4074074074074074,0.1851851851851851,0.3703703703703703,0.0,0.3333333333333333,0.8148148148148149,1361.074074074074,2567.3371263702315,0.0452592592592592,0.0501653507340088,malicious
192.168.56.101,1783978035.0,1783978036.0,39,0.3333333333333333,0.1794871794871795,0.4871794871794871,0.0,0.1025641025641025,0.6923076923076923,934.1282051282052,1861.3391537014168,0.0395641025641025,0.048750434513143,malicious
192.168.56.101,1783978036.0,1783978037.0,110,0.3545454545454545,0.6,0.0454545454545454,0.0,0.0909090909090909,0.8909090909090909,22769.454545454544,32491.07218484273,0.0074181818181818,0.0058734871447607,malicious
192.168.56.101,1783978037.0,1783978038.0,23,0.3478260869565217,0.2608695652173913,0.391304347826087,0.0,0.3043478260869565,0.6956521739130435,1281.8260869565215,2026.623077977016,0.0034347826086956,0.0022998315052935,malicious
192.168.56.101,1783978397.0,1783978398.0,7,0.1428571428571428,0.7142857142857143,0.1428571428571428,0.0,0.8571428571428571,1.0,1898.7142857142856,2994.9517389045427,0.0017142857142857,0.0008806305718527,malicious
192.168.56.101,1783978398.0,1783978399.0,2,0.0,0.5,0.5,0.0,1.0,1.0,2257.5,2257.5,0.003,0.002,malicious
192.168.56.101,1783978401.0,1783978402.0,18,0.6111111111111112,0.2222222222222222,0.0,0.0,0.8333333333333334,0.9444444444444444,553.3888888888889,520.7946000412243,0.0014444444444444,0.0008958064164776,malicious
192.168.56.101,1783978402.0,1783978403.0,72,0.8888888888888888,0.0555555555555555,0.0138888888888888,0.0,0.9027777777777778,0.9861111111111112,354.81944444444446,285.85448543644685,0.0009583333333333,0.0008569568250501,malicious
192.168.56.101,1783978403.0,1783978404.0,12,0.0,1.0,0.0,0.0,0.0833333333333333,0.0833333333333333,1523.0,0.0,0.0026666666666666,0.000471404520791,malicious
192.168.56.101,1783980536.0,1783980537.0,160,0.00625,0.0,0.98125,0.0,0.99375,0.9875,0.0,0.0,0.00129375,0.0004689999333688,malicious
192.168.56.101,1783980537.0,1783980538.0,236,0.0,0.0042372881355932,0.9449152542372882,0.0127118644067796,0.9067796610169492,0.4661016949152542,10.817796610169491,124.37857677770222,0.0015211864406779,0.0009497860325424,malicious
192.168.56.101,1783980538.0,1783980539.0,241,0.0,0.0,0.9875518672199172,0.0041493775933609,0.966804979253112,0.0331950207468879,1.3775933609958506,15.059307236956531,0.001701244813278,0.0013550116389633,malicious
192.168.56.101,1783980539.0,1783980540.0,247,0.0,0.0,0.5141700404858299,0.0,0.9433198380566802,0.0566801619433198,9.408906882591094,38.38425476396347,0.0015020242914979,0.0011125871441177,malicious
192.168.56.101,1783980540.0,1783980541.0,221,0.0,0.0,0.6380090497737556,0.0,1.0,0.004524886877828,0.751131221719457,11.141076460252313,0.0017420814479638,0.0008778280542986,malicious
192.168.56.101,1783980541.0,1783980542.0,199,0.0,0.0,0.9095477386934674,0.0,0.9949748743718592,0.0402010050251255,0.8341708542713567,11.737824363779236,0.0023266331658291,0.0011856954031498,malicious
192.168.56.101,1783980542.0,1783980543.0,267,0.0,0.0,0.9550561797752808,0.0,0.8951310861423221,0.1797752808988764,1.243445692883895,14.313134800859494,0.0013857677902621,0.0009816021406649,malicious
192.168.56.101,1783980543.0,1783980544.0,258,0.0,0.0,1.0,0.0,1.0,0.0193798449612403,0.0,0.0,0.001437984496124,0.0006974698235754,malicious
192.168.56.101,1783980544.0,1783980545.0,251,0.0,0.0,0.99601593625498,0.0,1.0,0.0039840637450199,0.0,0.0,0.0015059760956175,0.0008391350029723,malicious
192.168.56.101,1783980545.0,1783980546.0,274,0.0,0.0,0.6751824817518248,0.0,1.0,0.0036496350364964,0.0,0.0,0.0011751824817518,0.0004817518248175,malicious
192.168.56.101,1783980546.0,1783980547.0,266,0.0,0.0,0.9360902255639098,0.0,1.0,0.0037593984962406,0.6240601503759399,10.15896322914493,0.0013270676691729,0.0007472886146706,malicious
192.168.56.101,1783980547.0,1783980548.0,245,0.0,0.0,0.8612244897959184,0.0040816326530612,0.9755102040816328,0.0408163265306122,0.6775510204081633,10.58368527510616,0.0014489795918367,0.0013164768147085,malicious
192.168.56.101,1783980548.0,1783980549.0,228,0.0,0.0,0.7412280701754386,0.0,1.0,0.043859649122807,3.6403508771929824,24.311439511163368,0.0016622807017543,0.0010616843908468,malicious
192.168.56.101,1783980549.0,1783980550.0,237,0.0,0.0,0.9831223628691984,0.0,0.9957805907172996,0.1561181434599156,0.0,0.0,0.0016286919831223,0.0009442807959401,malicious
192.168.56.101,1783980550.0,1783980551.0,253,0.0,0.0,1.0,0.0,1.0,0.0079051383399209,0.0,0.0,0.0014545454545454,0.0007820295697311,malicious
192.168.56.101,1783980551.0,1783980552.0,229,0.0,0.0,0.9956331877729258,0.0,1.0,0.0087336244541484,0.0,0.0,0.0016375545851528,0.0011271113725568,malicious
192.168.56.101,1783980552.0,1783980553.0,213,0.0,0.0,1.0,0.0,1.0,0.0046948356807511,0.0,0.0,0.0017323943661971,0.0009031672981341,malicious
192.168.56.101,1783980553.0,1783980554.0,188,0.0,0.0,0.9946808510638298,0.0,0.9946808510638298,0.0159574468085106,0.0,0.0,0.0021117021276595,0.001326197281863,malicious
192.168.56.101,1783980554.0,1783980555.0,197,0.0,0.0,1.0,0.0,0.9949238578680204,0.0101522842639594,0.0,0.0,0.0019746192893401,0.0004877853008542,malicious
192.168.56.101,1783980555.0,1783980556.0,219,0.0,0.0,1.0,0.0,0.9954337899543378,0.0091324200913242,0.0,0.0,0.0016849315068493,0.0005783785948335,malicious
192.168.56.101,1783980556.0,1783980557.0,250,0.0,0.0,0.992,0.0,1.0,0.016,0.0,0.0,0.001452,0.0015204262560216,malicious
192.168.56.101,1783980557.0,1783980558.0,240,0.0,0.0,1.0,0.0,1.0,0.0083333333333333,0.0,0.0,0.0015208333333333,0.0005912410440947,malicious
192.168.56.101,1783980558.0,1783980559.0,216,0.0,0.0,1.0,0.0,1.0,0.0555555555555555,0.0,0.0,0.0017824074074074,0.0006410825196354,malicious
192.168.56.101,1783980559.0,1783980560.0,234,0.0,0.0,0.9786324786324786,0.0,1.0,0.0085470085470085,0.0,0.0,0.0015726495726495,0.0009767925823815,malicious
192.168.56.101,1783980560.0,1783980561.0,257,0.0,0.0,0.9844357976653696,0.0,1.0,0.0077821011673151,0.0,0.0,0.0013618677042801,0.0006090954686178,malicious
192.168.56.101,1783980561.0,1783980562.0,266,0.0,0.0,0.981203007518797,0.0,1.0,0.0037593984962406,0.0,0.0,0.0013496240601503,0.0008550710351839,malicious
192.168.56.101,1783980562.0,1783980563.0,204,0.0,0.0,0.9803921568627452,0.0,0.9950980392156864,0.2058823529411765,3.2549019607843137,23.015632485679788,0.0012892156862745,0.0004640839306158,malicious
192.168.56.101,1784494219.0,1784494220.0,6,0.0,1.0,0.0,0.0,1.0,1.0,37194.333333333336,32751.4073421111,0.0056666666666666,0.003036811193048,benign
192.168.56.101,1784494220.0,1784494221.0,1,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.001,0.0,benign
192.168.56.101,1784494225.0,1784494226.0,1,0.0,1.0,0.0,0.0,1.0,1.0,716.0,0.0,0.004,0.0,benign
192.168.56.101,1784494228.0,1784494229.0,1,0.0,1.0,0.0,0.0,1.0,1.0,1348.0,0.0,0.003,0.0,benign
192.168.56.101,1784494232.0,1784494233.0,1,0.0,1.0,0.0,0.0,1.0,1.0,716.0,0.0,0.004,0.0,benign
192.168.56.101,1784494237.0,1784494238.0,7,0.1428571428571428,0.8571428571428571,0.0,0.0,1.0,1.0,31790.571428571428,33081.39576368369,0.0068571428571428,0.0049404618473687,benign
192.168.56.101,1784494239.0,1784494240.0,1,0.0,1.0,0.0,0.0,1.0,1.0,716.0,0.0,0.003,0.0,benign
192.168.56.101,1784494251.0,1784494252.0,2,0.5,0.5,0.0,0.0,1.0,1.0,49980.5,49980.5,0.0025,0.0015,benign
192.168.56.101,1784494253.0,1784494254.0,1,0.0,1.0,0.0,0.0,1.0,1.0,29098.0,0.0,0.004,0.0,benign
192.168.56.101,1784494256.0,1784494257.0,4,0.0,1.0,0.0,0.0,1.0,1.0,23368.75,20687.225591835653,0.00525,0.0023848480035423,benign
192.168.56.101,1784494261.0,1784494262.0,1,0.0,1.0,0.0,0.0,1.0,1.0,1348.0,0.0,0.004,0.0,benign
192.168.56.101,1784494262.0,1784494263.0,6,0.1666666666666666,0.8333333333333334,0.0,0.0,1.0,1.0,36969.66666666666,33000.21228551248,0.0083333333333333,0.0052493385826745,benign
192.168.56.101,1784494265.0,1784494266.0,1,0.0,1.0,0.0,0.0,1.0,1.0,1348.0,0.0,0.004,0.0,benign
192.168.56.101,1784494266.0,1784494267.0,1,0.0,1.0,0.0,0.0,1.0,1.0,716.0,0.0,0.005,0.0,benign
192.168.56.101,1784494270.0,1784494271.0,1,0.0,1.0,0.0,0.0,1.0,1.0,716.0,0.0,0.003,0.0,benign
192.168.56.101,1784494277.0,1784494278.0,7,0.1428571428571428,0.8571428571428571,0.0,0.0,1.0,1.0,31880.85714285714,32997.219200708285,0.005,0.0029277002188455,benign
192.168.56.101,1784494278.0,1784494279.0,1,0.0,1.0,0.0,0.0,1.0,1.0,1348.0,0.0,0.004,0.0,benign
192.168.56.101,1784494286.0,1784494287.0,1,0.0,1.0,0.0,0.0,1.0,1.0,99961.0,0.0,0.005,0.0,benign
192.168.56.101,1784494287.0,1784494288.0,1,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.001,0.0,benign
192.168.56.101,1784494290.0,1784494291.0,5,0.0,1.0,0.0,0.0,1.0,1.0,24641.0,18484.27853068656,0.0042,0.0007483314773547,benign
192.168.56.101,1784494299.0,1784494300.0,2,0.5,0.5,0.0,0.0,1.0,1.0,14549.0,14549.0,0.0025,0.0015,benign
192.168.56.101,1784494308.0,1784494309.0,1,0.0,1.0,0.0,0.0,1.0,1.0,99961.0,0.0,0.008,0.0,benign
192.168.56.101,1784494314.0,1784494315.0,2,0.5,0.5,0.0,0.0,1.0,1.0,49980.5,49980.5,0.004,0.003,benign
192.168.56.101,1784494317.0,1784494318.0,1,0.0,1.0,0.0,0.0,1.0,1.0,29098.0,0.0,0.004,0.0,benign
192.168.56.101,1784494320.0,1784494321.0,4,0.0,1.0,0.0,0.0,1.0,1.0,23526.75,20515.309544033207,0.00725,0.0024874685927665,benign
192.168.56.101,1784494325.0,1784494326.0,1,0.0,1.0,0.0,0.0,1.0,1.0,1348.0,0.0,0.005,0.0,benign
192.168.56.101,1784494328.0,1784494329.0,1,0.0,1.0,0.0,0.0,1.0,1.0,716.0,0.0,0.004,0.0,benign
192.168.56.101,1784494334.0,1784494335.0,7,0.1428571428571428,0.8571428571428571,0.0,0.0,1.0,1.0,31880.85714285714,32997.219200708285,0.0041428571428571,0.0017261494247992,benign
192.168.56.101,1784494336.0,1784494337.0,1,0.0,1.0,0.0,0.0,1.0,1.0,1348.0,0.0,0.005,0.0,benign
192.168.56.101,1784494340.0,1784494341.0,1,0.0,1.0,0.0,0.0,1.0,1.0,716.0,0.0,0.004,0.0,benign
192.168.56.101,1784494346.0,1784494347.0,2,0.5,0.5,0.0,0.0,1.0,1.0,14549.0,14549.0,0.003,0.002,benign
192.168.56.101,1784494349.0,1784494350.0,1,0.0,1.0,0.0,0.0,1.0,1.0,99961.0,0.0,0.007,0.0,benign
192.168.56.101,1784494354.0,1784494355.0,4,0.0,1.0,0.0,0.0,1.0,1.0,23526.75,20515.309544033207,0.00425,0.0008291561975888,benign
192.168.56.101,1784494366.0,1784494367.0,7,0.1428571428571428,0.8571428571428571,0.0,0.0,1.0,1.0,31880.85714285714,32997.21920070829,0.0071428571428571,0.0055915387973659,benign
192.168.56.101,1784494372.0,1784494373.0,1,0.0,1.0,0.0,0.0,1.0,1.0,1348.0,0.0,0.004,0.0,benign
192.168.56.101,1784494374.0,1784494375.0,1,0.0,1.0,0.0,0.0,1.0,1.0,1348.0,0.0,0.005,0.0,benign
192.168.56.101,1784494382.0,1784494383.0,1,0.0,1.0,0.0,0.0,1.0,1.0,29098.0,0.0,0.003,0.0,benign
192.168.56.101,1784494383.0,1784494384.0,1,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.001,0.0,benign
192.168.56.101,1784494384.0,1784494385.0,1,0.0,1.0,0.0,0.0,1.0,1.0,99961.0,0.0,0.007,0.0,benign
192.168.56.101,1784494386.0,1784494387.0,4,0.0,1.0,0.0,0.0,1.0,1.0,23368.75,20687.225591835653,0.0065,0.0026925824035672,benign
192.168.56.101,1784494392.0,1784494393.0,7,0.1428571428571428,0.8571428571428571,0.0,0.0,1.0,1.0,31880.85714285714,32997.219200708285,0.0065714285714285,0.0039589732744431,benign
192.168.56.101,1784494398.0,1784494399.0,1,0.0,1.0,0.0,0.0,1.0,1.0,716.0,0.0,0.004,0.0,benign
192.168.56.101,1784494400.0,1784494401.0,1,0.0,1.0,0.0,0.0,1.0,1.0,716.0,0.0,0.003,0.0,benign
192.168.56.101,1784494405.0,1784494406.0,6,0.0,1.0,0.0,0.0,1.0,1.0,37089.0,32867.33615612923,0.011,0.0061101009266077,benign
192.168.56.101,1784494406.0,1784494407.0,1,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.001,0.0,benign
192.168.56.101,1784494410.0,1784494411.0,1,0.0,1.0,0.0,0.0,1.0,1.0,1348.0,0.0,0.003,0.0,benign
192.168.56.101,1784494411.0,1784494412.0,1,0.0,1.0,0.0,0.0,1.0,1.0,716.0,0.0,0.004,0.0,benign
192.168.56.101,1784494421.0,1784494422.0,2,0.5,0.5,0.0,0.0,1.0,1.0,49980.5,49980.5,0.0055,0.0025,benign
192.168.56.101,1784494424.0,1784494425.0,5,0.0,1.0,0.0,0.0,1.0,1.0,24641.0,18484.27853068656,0.004,0.0010954451150103,benign
192.168.56.101,1784494438.0,1784494439.0,2,0.5,0.5,0.0,0.0,1.0,1.0,14549.0,14549.0,0.003,0.001,benign
192.168.56.101,1784494443.0,1784494444.0,5,0.0,1.0,0.0,0.0,1.0,1.0,38687.2,35790.902248476494,0.0048,0.0003999999999999,benign
192.168.56.101,1784494455.0,1784494456.0,1,0.0,1.0,0.0,0.0,1.0,1.0,99961.0,0.0,0.007,0.0,benign
192.168.56.101,1784494456.0,1784494457.0,1,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.001,0.0,benign
192.168.56.101,1784494457.0,1784494458.0,1,0.0,1.0,0.0,0.0,1.0,1.0,1348.0,0.0,0.003,0.0,benign
192.168.56.101,1784494458.0,1784494459.0,4,0.0,1.0,0.0,0.0,1.0,1.0,30464.25,16047.881112081432,0.005,0.001,benign
192.168.56.101,1784494461.0,1784494462.0,1,0.0,1.0,0.0,0.0,1.0,1.0,716.0,0.0,0.004,0.0,benign
192.168.56.101,1784494469.0,1784494470.0,1,0.0,1.0,0.0,0.0,1.0,1.0,1348.0,0.0,0.004,0.0,benign
192.168.56.101,1784494476.0,1784494477.0,1,0.0,1.0,0.0,0.0,1.0,1.0,716.0,0.0,0.004,0.0,benign
192.168.56.101,1784494477.0,1784494478.0,6,0.1666666666666666,0.8333333333333334,0.0,0.0,1.0,1.0,36969.66666666666,33000.21228551248,0.0093333333333333,0.0080760276263904,benign
192.168.56.101,1784494479.0,1784494480.0,1,0.0,1.0,0.0,0.0,1.0,1.0,1348.0,0.0,0.004,0.0,benign
192.168.56.101,1784494481.0,1784494482.0,1,0.0,1.0,0.0,0.0,1.0,1.0,1348.0,0.0,0.015,0.0,benign
192.168.56.101,1784494491.0,1784494492.0,1,0.0,1.0,0.0,0.0,1.0,1.0,1348.0,0.0,0.006,0.0,benign
192.168.56.101,1784494497.0,1784494498.0,2,0.5,0.5,0.0,0.0,1.0,1.0,14549.0,14549.0,0.0035,0.0025,benign
192.168.56.101,1784494509.0,1784494510.0,5,0.0,1.0,0.0,0.0,1.0,1.0,38813.6,35657.446238338496,0.0126,0.0066513156593263,benign
192.168.56.101,1784494516.0,1784494517.0,2,0.5,0.5,0.0,0.0,1.0,1.0,49980.5,49980.5,0.004,0.003,benign
192.168.56.101,1784494520.0,1784494521.0,5,0.0,1.0,0.0,0.0,1.0,1.0,24641.0,18484.27853068656,0.0044,0.0008,benign
192.168.56.101,1784494523.0,1784494524.0,1,0.0,1.0,0.0,0.0,1.0,1.0,1348.0,0.0,0.005,0.0,benign
192.168.56.101,1784494527.0,1784494528.0,1,0.0,1.0,0.0,0.0,1.0,1.0,716.0,0.0,0.003,0.0,benign
192.168.56.101,1784494532.0,1784494533.0,6,0.0,1.0,0.0,0.0,1.0,1.0,37194.333333333336,32751.4073421111,0.0088333333333333,0.0073352270282217,benign
192.168.56.101,1784494533.0,1784494534.0,1,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.002,0.0,benign
192.168.56.101,1784494534.0,1784494535.0,1,0.0,1.0,0.0,0.0,1.0,1.0,1348.0,0.0,0.003,0.0,benign
192.168.56.101,1784494546.0,1784494547.0,1,0.0,1.0,0.0,0.0,1.0,1.0,29098.0,0.0,0.006,0.0,benign
192.168.56.101,1784494547.0,1784494548.0,1,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.001,0.0,benign
192.168.56.101,1784494550.0,1784494551.0,4,0.0,1.0,0.0,0.0,1.0,1.0,44045.75,38110.88915503678,0.01125,0.0066096520332011,benign
192.168.56.101,1784494551.0,1784494552.0,1,0.0,1.0,0.0,0.0,1.0,1.0,17885.0,0.0,0.007,0.0,benign
192.168.56.101,1784494554.0,1784494555.0,1,0.0,1.0,0.0,0.0,1.0,1.0,1348.0,0.0,0.004,0.0,benign
192.168.56.101,1784494563.0,1784494564.0,2,0.5,0.5,0.0,0.0,1.0,1.0,14549.0,14549.0,0.0035,0.0025,benign
192.168.56.101,1784494566.0,1784494567.0,5,0.0,1.0,0.0,0.0,1.0,1.0,38687.2,35790.902248476494,0.011,0.0066332495807108,benign
192.168.56.101,1784494572.0,1784494573.0,1,0.0,1.0,0.0,0.0,1.0,1.0,716.0,0.0,0.005,0.0,benign
192.168.56.101,1784494581.0,1784494582.0,5,0.0,1.0,0.0,0.0,1.0,1.0,41056.2,34607.82475914948,0.009,0.0043358966777357,benign
192.168.56.101,1784494582.0,1784494583.0,2,0.5,0.5,0.0,0.0,1.0,1.0,8942.5,8942.5,0.0045,0.0005,benign
192.168.56.101,1784494584.0,1784494585.0,1,0.0,1.0,0.0,0.0,1.0,1.0,716.0,0.0,0.004,0.0,benign
192.168.56.101,1784494591.0,1784494592.0,1,0.0,1.0,0.0,0.0,1.0,1.0,1348.0,0.0,0.007,0.0,benign
192.168.56.101,1784494598.0,1784494599.0,1,0.0,1.0,0.0,0.0,1.0,1.0,1348.0,0.0,0.004,0.0,benign
192.168.56.101,1784494608.0,1784494609.0,2,0.0,1.0,0.0,0.0,1.0,1.0,14907.0,14191.0,0.007,0.003,benign
192.168.56.101,1784494609.0,1784494610.0,5,0.2,0.8,0.0,0.0,1.0,1.0,38544.0,35943.64561921899,0.0152,0.0104192130221048,benign
192.168.56.101,1784494612.0,1784494613.0,1,0.0,1.0,0.0,0.0,1.0,1.0,1348.0,0.0,0.005,0.0,benign
192.168.56.101,1784494622.0,1784494623.0,1,0.0,1.0,0.0,0.0,1.0,1.0,1348.0,0.0,0.005,0.0,benign
192.168.56.101,1784494627.0,1784494628.0,7,0.1428571428571428,0.8571428571428571,0.0,0.0,1.0,1.0,31790.571428571428,33081.39576368369,0.0071428571428571,0.0054883922035138,benign
192.168.56.101,1784494628.0,1784494629.0,1,0.0,1.0,0.0,0.0,1.0,1.0,716.0,0.0,0.004,0.0,benign
192.168.56.101,1784494635.0,1784494636.0,1,0.0,1.0,0.0,0.0,1.0,1.0,716.0,0.0,0.004,0.0,benign
192.168.56.101,1784494646.0,1784494647.0,2,0.5,0.5,0.0,0.0,1.0,1.0,49980.5,49980.5,0.0045,0.0035,benign
192.168.56.101,1784494648.0,1784494649.0,5,0.0,1.0,0.0,0.0,1.0,1.0,24514.6,18644.5952232812,0.0046,0.0010198039027185,benign
192.168.56.101,1784494656.0,1784494657.0,1,0.0,1.0,0.0,0.0,1.0,1.0,99961.0,0.0,0.007,0.0,benign
192.168.56.101,1784494657.0,1784494658.0,1,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.001,0.0,benign
192.168.56.101,1784494658.0,1784494659.0,1,0.0,1.0,0.0,0.0,1.0,1.0,29098.0,0.0,0.003,0.0,benign
192.168.56.101,1784494660.0,1784494661.0,4,0.0,1.0,0.0,0.0,1.0,1.0,23526.75,20515.309544033207,0.0075,0.0025980762113533,benign
192.168.56.101,1784494664.0,1784494665.0,1,0.0,1.0,0.0,0.0,1.0,1.0,716.0,0.0,0.003,0.0,benign
192.168.56.101,1784494666.0,1784494667.0,1,0.0,1.0,0.0,0.0,1.0,1.0,716.0,0.0,0.007,0.0,benign
192.168.56.101,1784494670.0,1784494671.0,1,0.0,1.0,0.0,0.0,1.0,1.0,1348.0,0.0,0.004,0.0,benign
192.168.56.101,1784494675.0,1784494676.0,2,0.5,0.5,0.0,0.0,1.0,1.0,14549.0,14549.0,0.0025,0.0015,benign
192.168.56.101,1784494679.0,1784494680.0,5,0.0,1.0,0.0,0.0,1.0,1.0,38687.2,35790.9022484765,0.0098,0.0050754310161798,benign
192.168.56.101,1784494682.0,1784494683.0,1,0.0,1.0,0.0,0.0,1.0,1.0,716.0,0.0,0.003,0.0,benign
192.168.56.101,1784494687.0,1784494688.0,2,0.5,0.5,0.0,0.0,1.0,1.0,49980.5,49980.5,0.0025,0.0015,benign
192.168.56.101,1784494692.0,1784494693.0,5,0.0,1.0,0.0,0.0,1.0,1.0,24514.6,18644.5952232812,0.006,0.0028982753492378,benign
192.168.56.101,1784494696.0,1784494697.0,1,0.0,1.0,0.0,0.0,1.0,1.0,1348.0,0.0,0.004,0.0,benign
192.168.56.101,1784494703.0,1784494704.0,2,0.5,0.5,0.0,0.0,1.0,1.0,49980.5,49980.5,0.004,0.003,benign
192.168.56.101,1784494706.0,1784494707.0,5,0.0,1.0,0.0,0.0,1.0,1.0,24641.0,18484.27853068656,0.0042,0.0009797958971132,benign
192.168.56.101,1784494721.0,1784494722.0,7,0.1428571428571428,0.8571428571428571,0.0,0.0,1.0,1.0,31790.571428571428,33081.39576368369,0.0045714285714285,0.0022587697572631,benign
192.168.56.101,1784494723.0,1784494724.0,1,0.0,1.0,0.0,0.0,1.0,1.0,716.0,0.0,0.002,0.0,benign
192.168.56.101,1784494731.0,1784494732.0,2,0.5,0.5,0.0,0.0,1.0,1.0,49980.5,49980.5,0.0045,0.0035,benign
192.168.56.101,1784494734.0,1784494735.0,5,0.0,1.0,0.0,0.0,1.0,1.0,24641.0,18484.27853068656,0.0034,0.0004898979485566,benign
192.168.56.101,1784494737.0,1784494738.0,1,0.0,1.0,0.0,0.0,1.0,1.0,1348.0,0.0,0.003,0.0,benign
192.168.56.101,1784494739.0,1784494740.0,1,0.0,1.0,0.0,0.0,1.0,1.0,1348.0,0.0,0.003,0.0,benign
192.168.56.101,1784494748.0,1784494749.0,2,0.5,0.5,0.0,0.0,1.0,1.0,49980.5,49980.5,0.003,0.002,benign
192.168.56.101,1784494751.0,1784494752.0,5,0.0,1.0,0.0,0.0,1.0,1.0,24641.0,18484.27853068656,0.0036,0.0004898979485566,benign
192.168.56.101,1784494758.0,1784494759.0,2,0.5,0.5,0.0,0.0,1.0,1.0,14549.0,14549.0,0.002,0.002,benign
192.168.56.101,1784494760.0,1784494761.0,1,0.0,1.0,0.0,0.0,1.0,1.0,716.0,0.0,0.003,0.0,benign
192.168.56.101,1784494761.0,1784494762.0,4,0.0,1.0,0.0,0.0,1.0,1.0,48180.0,33921.521125975465,0.0119999999999999,0.0047434164902525,benign
192.168.56.101,1784494764.0,1784494765.0,1,0.0,1.0,0.0,0.0,1.0,1.0,716.0,0.0,0.003,0.0,benign
192.168.56.101,1784494766.0,1784494767.0,1,0.0,1.0,0.0,0.0,1.0,1.0,716.0,0.0,0.005,0.0,benign
192.168.56.101,1784494769.0,1784494770.0,1,0.0,1.0,0.0,0.0,1.0,1.0,716.0,0.0,0.003,0.0,benign
192.168.56.101,1784494775.0,1784494776.0,7,0.1428571428571428,0.8571428571428571,0.0,0.0,1.0,1.0,31790.571428571428,33081.39576368369,0.005,0.0031622776601683,benign
192.168.56.101,1784494788.0,1784494789.0,2,0.5,0.5,0.0,0.0,1.0,1.0,14549.0,14549.0,0.003,0.002,benign
192.168.56.101,1784494792.0,1784494793.0,5,0.0,1.0,0.0,0.0,1.0,1.0,38813.6,35657.446238338496,0.0098,0.0048744230427815,benign
